mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,mfcc21,mfcc22,mfcc23,mfcc24,mfcc25,mfcc26,mfcc27,mfcc28,mfcc29,mfcc30,mfcc31,mfcc32,mfcc33,mfcc34,mfcc35,mfcc36,mfcc37,mfcc38,mfcc39,label
-175.1141,116.63851,-55.121067,59.895454,1.9730682,1.0933509,14.589569,-3.2228153,2.7886484,5.7000294,-1.8436579,7.875683,0.40088844,0.04429406,-1.1628875,-4.5109262,-2.9502082,-3.6755366,-2.5078502,-7.057674,-4.749235,-5.1547627,-5.8588176,-1.4119536,-1.8314737,-2.137735,-3.073797,-2.0186226,-2.7236323,-6.917282,-7.0727324,-5.1124063,-3.2234032,-0.64544994,-1.911515,-1.2758332,-3.207189,-4.9671903,-4.3961697,-3.4773,reggae
42.091446,37.40042,-7.90959,4.4857416,8.942609,3.5316226,3.0874798,1.6347407,6.2700963,1.8271872,-0.5557448,-0.39818,1.627477,2.9091592,0.37902394,-2.3112674,-4.1411905,-2.1937737,-3.3422496,-1.8612447,-0.8907147,1.110935,-0.8753294,-3.2556713,-1.3998846,-2.3323927,0.04066957,0.13591194,1.7521794,3.0716374,2.8180325,0.9077716,1.5601267,1.2885196,-0.27954835,-1.2209905,2.7503183,1.8851203,-1.1979349,-5.0560055,reggae
-110.21196,48.556263,29.646896,18.435993,-0.46312654,4.653466,-2.266834,-6.5920463,-2.146058,-0.14949822,-0.67925465,0.54267365,1.9057006,-1.0558658,1.7253127,0.82580876,-1.6861655,2.6582394,3.1026142,3.743673,5.0199413,3.304749,3.5361083,7.0644455,3.6997368,0.76708275,4.396263,8.026369,6.3427773,3.0490758,-2.0753846,-0.39047602,2.6741962,4.755791,1.2169771,-2.6363113,-1.8234488,-0.47679833,-3.529333,-5.5798244,reggae
-75.25609,44.865067,10.096427,1.1540514,1.1483595,-3.1336844,0.13224763,0.056791928,-3.4559073,0.10516598,-1.929706,-2.3094442,-0.06527587,-3.4786222,-0.37119544,-2.727345,2.5115635,-0.98135865,3.6390631,-2.5939777,0.18872018,-0.54022396,-4.5137157,-1.7981682,-4.8135386,-1.6574426,-1.2327772,-5.7579875,-5.475029,-5.515616,1.0685852,-1.799546,-2.8053355,-4.1628056,-3.3095756,-3.780071,-1.0734484,-2.1154487,-2.562399,-1.027565,reggae
-194.36122,157.1069,-14.131716,44.067635,3.4900806,17.45554,2.9821827,5.8288302,3.0098605,1.0710149,2.5813632,0.7985505,0.6509365,-2.4939816,0.836758,1.3856661,-4.2752357,-0.5335204,-1.9648013,-1.341188,-1.2709705,-1.7580019,0.8177034,-0.09566036,2.8406978,0.8142944,-0.826094,-0.76416165,-2.2300463,-3.5847228,-5.5235963,-0.6054125,3.2853458,5.204469,2.5373814,-0.17606667,-1.2944689,-3.2699218,-1.0370628,1.6965587,reggae
-127.3255,65.99195,4.4411926,30.03376,16.642284,16.512138,-6.4040637,15.292219,4.6115885,5.086445,5.585365,-0.78358966,6.055245,3.7891238,-2.1804898,1.9998138,-5.570261,7.774162,-1.5178828,5.006795,0.57318157,0.2968768,1.4721051,-0.89588386,6.510678,-0.8653144,1.4021658,0.36380845,-0.5034261,-2.7600722,-4.7345552,-4.7602468,-3.3670123,3.7377243,1.6657376,0.29371178,-1.7359905,-3.0952945,-1.17947,-2.1990142,reggae
-159.94904,92.831566,-28.738466,31.430214,-6.613219,12.648388,0.8581188,10.94528,-2.0855348,3.6626525,3.568859,0.3236955,8.55835,2.8465161,6.7538686,4.867257,-7.0127416,3.964607,-0.7536733,-0.32131684,-5.5817637,-2.004665,-1.0347964,-2.573673,2.930559,0.6034243,0.5654139,0.6027463,0.8435658,1.900477,0.6988404,-0.7608176,-0.21228343,0.254075,1.3925393,1.2790688,0.6091144,-0.11786677,-1.1226873,0.03268737,reggae
-138.14923,101.4922,-35.34274,36.13486,-9.498244,14.763237,-0.23156758,11.520837,-2.1008186,3.4033105,4.196897,0.13718973,9.018026,2.7640355,6.241932,5.737994,-7.942974,5.1980762,-1.4861056,0.45935988,-5.869853,-2.1222637,-0.3529168,-3.4872787,3.9761267,-0.0020570217,1.1889424,0.3410829,1.0607455,1.9137908,0.7591393,-0.62634015,-0.3845865,0.5120198,1.2348723,1.4648511,0.7483253,-0.1190186,-0.9340431,-0.14614253,reggae
-147.46721,113.253334,-6.285358,9.108814,24.549637,-9.7793,13.131395,-1.9983363,-2.705812,12.224996,-4.1247916,-1.0217457,1.9693737,1.4722766,0.0061021466,-3.0015397,-3.5819473,-3.8757665,-0.50726557,-3.057545,-6.5542555,-1.1217049,-2.3867083,-3.3577368,-2.002597,0.269933,0.83903325,-3.2101548,2.8524206,-4.8754644,-6.5983095,-4.078086,-2.5460804,1.7390375,2.3111265,1.963288,-0.11564139,-1.7909832,-2.8707976,-3.5098865,reggae
-97.79847,108.82947,-24.920458,21.30602,12.562689,7.7732735,-3.2863529,3.5319328,0.68951005,4.1941905,-9.668842,4.2639046,2.458041,-6.626148,-3.1611323,-1.1015102,-4.8297143,-0.117525615,-7.4327283,-7.7036476,-8.003451,-1.0590694,-7.734173,-2.54578,-9.792624,-5.903416,-4.9479785,-1.6357218,-2.9950492,-4.5328035,-4.9955,-4.0402584,0.3153746,1.594875,-0.7792902,-6.291229,-5.173103,-6.1569314,-5.4441185,-4.746841,reggae
-69.06215,79.14716,13.084549,29.383537,0.27989486,4.15481,-0.4426153,0.17704023,2.803924,0.6051489,-2.8017468,-0.5161707,-3.1838446,-7.2210145,-4.4067698,-6.802467,-9.391648,-2.3476756,-5.940138,-7.3609858,-3.7634804,-1.5733389,1.1570073,-6.348209,-3.987035,1.1989871,-2.978576,-2.9401553,-3.7821276,-3.6102707,-3.3944256,1.3663689,-0.5870945,-5.564625,-2.8037345,-4.8145137,-3.4322827,-3.716921,-3.9561317,-1.4424095,reggae
-166.97626,116.62674,-44.220535,70.51435,2.3173788,16.009483,12.503331,4.093497,5.321485,4.5174103,7.2984114,7.585032,2.9087095,1.4827061,1.1314707,-3.1361449,-1.9620519,-1.0103896,-4.652274,-4.952445,-4.2553344,-6.129309,-3.7177825,-1.7901953,-2.7030942,-1.4480741,-2.3054903,-0.6922237,-3.3690457,-5.8901095,-4.327764,-1.7512054,-2.1814194,-2.3987556,-2.6653605,-1.3076961,-4.2631674,-4.626268,-2.2143304,-2.334151,reggae
-142.80992,103.12614,-15.227189,38.25691,-13.002163,2.7503061,-1.6656564,-3.4389293,-4.452703,-9.288576,-10.127065,-2.1181872,-4.4648905,-7.907151,-3.73999,0.5155089,-5.030152,0.30930114,1.5792603,1.2140526,1.0387614,1.0544928,-1.4812889,-2.348385,-2.4844654,-0.1986141,2.8450592,2.278057,-0.5593729,-3.0758564,2.5880501,7.2989306,-0.61973,-2.0922534,-4.0887713,-1.331352,-1.423301,-4.152544,1.865737,2.9215066,reggae
-134.61238,93.53315,8.519339,34.867107,3.2853146,15.506227,4.967833,8.540956,-1.2959114,2.727689,5.071606,11.859678,4.4144607,2.0595152,1.3234588,0.30013162,-2.3372388,0.38241607,0.9180522,-0.4405333,1.2245203,-1.1650292,-2.689224,-1.7077979,1.7051206,2.1495426,-1.879961,1.035922,1.3522552,-2.513833,-8.776995,-4.889031,-0.030406104,1.5501363,-0.39433157,-0.9735231,-0.019391526,-2.0986006,-1.3867745,-1.4689595,reggae
-67.11288,80.68692,-43.87355,57.721367,-12.790038,33.588192,-7.73336,14.119095,-1.2372346,7.4127393,-2.044152,6.0994887,-6.627344,-1.0022154,-4.7615833,1.0605365,3.498217,4.537469,-1.2955124,-3.1530488,-4.538933,-0.44896677,-3.1326146,-6.160314,-10.705176,-6.084803,-0.3043896,-3.2848427,-8.722948,-6.990729,1.6764296,4.893419,-2.4177263,-6.6061306,-5.687501,-5.8187885,-9.627026,-4.4140906,2.2575138,-1.0847815,reggae
-116.62627,109.25263,-23.163752,40.67948,-11.888837,23.152943,-15.409277,15.1249895,-13.522576,12.695887,-10.871556,8.497991,-11.577597,2.1976974,-6.180506,1.9899799,-7.9558887,2.0833836,-2.3929138,-1.5417932,-2.6262438,-0.43070665,-3.0347526,-0.8148753,0.10940701,-2.707481,-1.1624624,-6.5621934,0.8085409,-5.985374,-0.63917977,1.8336099,-1.911095,-2.8563743,-2.2276947,-0.077718556,-3.6110463,-1.354198,0.25158378,-2.9077125,rock
-111.25285,134.15211,-24.658049,41.54234,-3.0750806,28.475191,-10.599551,14.917009,-14.410271,8.844091,-4.5479774,9.9401455,-4.680241,3.6218278,-5.555472,3.3616462,-4.956295,-1.4779109,0.08931563,-5.3481984,-3.86293,-5.071635,-2.5560703,-1.0243293,-1.2135686,-3.3990731,-2.3578784,-5.954117,1.4387742,-5.220107,-2.543393,-2.8957016,-3.9751275,-2.7878227,-0.1109216,-2.137755,-1.1170595,-1.5712861,-0.47369662,-0.03545647,rock
-120.445526,117.5898,-27.635332,42.838066,-6.757944,21.642138,-12.10304,17.952229,-10.473286,12.275668,-6.5690446,13.523022,-2.420074,6.712717,-3.1554115,5.4701724,-2.235662,1.0611792,-1.654424,-0.035615135,-2.0933483,0.0732357,0.3290316,2.2515535,2.1422517,-0.4993769,0.4124441,-0.24589422,1.7731441,-2.4083934,1.1810266,0.34476224,1.2834783,-1.191418,-0.8663388,-1.0579609,-1.3527447,-0.31775987,-1.1242429,-1.171954,rock
-156.54553,130.7242,-1.4807916,36.234592,0.35091263,31.955034,-0.6218727,20.156782,-11.339355,13.855699,-3.7898717,11.537828,-3.2142532,5.058525,-1.7850618,3.5428038,-2.4448645,-0.73302484,-1.4241275,0.6442886,-4.1154284,-3.4720576,-1.5070089,-0.12539896,2.4386203,-3.0542812,-1.5454661,-3.3777814,-0.5132343,-4.1938066,-1.4136684,-2.9753077,-1.2721989,-0.6354408,0.38708487,-2.3218954,-2.3184693,-1.4575815,1.0974612,-0.3149342,rock
-127.970406,134.44084,1.0205101,54.43924,-0.45447066,35.814583,-10.856744,16.386305,-10.0327215,6.5924654,-6.6975994,11.041861,-8.380609,2.1077473,-6.3462076,0.9917485,-5.323316,-0.8430056,-4.661474,-4.788684,-3.6462743,-6.1747446,-5.6561093,-3.8545535,-3.215599,-6.0809436,-2.9000704,-4.606263,-1.5527998,-4.770829,-2.660537,-2.414112,-0.9934779,-1.7172183,1.3877791,-0.71567565,0.43600607,-3.2683628,-2.4354835,-3.6263638,rock
-62.36485,153.79042,-55.13121,28.010103,-6.850295,17.46384,-22.614672,18.14102,-12.584327,4.502157,-8.390483,7.216679,-2.5232487,4.844655,-6.2757077,-0.71447885,-2.2775123,-5.244769,-5.225095,-6.276886,-2.3072956,-7.966056,-5.282901,-2.090898,-4.1065497,-2.7108326,-2.046237,-2.1190047,-2.1969419,-5.192048,-3.974755,-4.036434,-0.88742465,-2.9753125,-3.7490265,-2.9576347,-1.405154,-2.0980597,-1.2965597,-3.466044,rock
-98.38649,136.57487,-46.71402,46.476673,-17.152012,10.547506,-14.580566,16.55133,-12.312679,3.7018619,-12.647758,2.9513052,-12.505246,0.10987183,-0.7819078,-5.6888523,-8.629558,-1.8903699,-2.185492,-3.397589,-3.036608,-4.2475634,-2.678599,-0.621122,-1.9484608,-2.416222,-0.9957303,-6.319905,-1.9950422,-6.3486276,-2.6362581,-2.8927236,1.6988546,-4.3741903,-1.8536716,-1.6762401,-5.042463,-2.8337312,-1.6408448,-3.3205802,rock
-140.46417,149.30049,-10.073525,38.784744,1.5350953,20.120266,-11.34188,16.292198,-13.255261,10.183559,-9.257683,4.6997657,-8.370977,2.2718363,-6.509603,-1.6324774,-6.4886813,-4.7097774,-2.5701594,-1.7915926,-2.1807897,-3.303835,-4.807325,-1.9626827,-0.031733513,-4.142823,0.19390996,-2.981512,0.49415356,-6.578347,-2.4260423,-2.6589758,-4.177024,-2.045151,-3.5175014,-5.442841,-1.111657,0.8867978,3.4492028,6.2066674,rock
-14.946681,138.44057,-41.902416,22.075436,-18.676533,32.004406,-20.370274,15.703648,-17.348824,14.874468,-8.903126,12.260919,-5.828865,9.972276,-3.1722856,1.9803573,-6.9255514,3.12534,-2.9862368,-6.6731334,-5.6391883,-5.2366714,-5.6179433,-4.517539,-1.8914001,-2.862497,-2.0346937,-1.3688859,-3.400928,-6.6912403,-3.0473464,-1.716371,0.66895634,0.42313248,1.6810592,-0.34897995,-0.1509517,-1.1232172,0.10225074,-4.9223847,rock
-178.60347,154.00502,-4.958517,21.928644,-2.0540266,23.674204,-1.284849,11.562133,-6.0270863,4.947251,-2.940482,5.409077,-4.123982,2.9835277,-5.321567,-8.830944,-11.077199,-3.2063417,3.8582175,3.5543106,0.2950837,-7.697332,-10.776151,-6.1348643,-2.0463116,-5.512253,-1.633203,-4.3400164,-2.557154,-3.381289,-4.245163,-3.9621165,0.45193386,-0.8989856,-3.408622,-5.119149,-2.6056225,-1.1894776,1.1561424,-1.4329088,rock
-108.94804,114.95368,-5.2112894,46.19136,-9.136667,20.517895,-17.024096,24.221981,-8.050692,13.43937,-18.37755,8.584026,-11.401218,1.8885924,-10.55389,-0.2558905,-11.79859,-6.499074,-4.3038983,-2.7363358,-6.1612177,-1.373027,-2.6433392,-3.9497292,-1.3289244,0.58441013,-2.2519245,-1.1117299,-1.2316437,-4.289865,-1.343349,0.84335554,1.5052317,-2.6007385,-3.168462,-3.3990765,-0.5547502,-2.8701248,-0.13499065,-4.235257,rock
-169.68312,119.105644,7.1618056,53.429665,4.125313,23.133099,-5.721344,24.986755,-9.328979,13.474868,-14.278746,5.959376,-13.598075,0.7534177,-10.458351,0.08402665,-4.370689,1.1720741,0.48747543,-5.8290653,-10.714786,-5.223207,-1.2257035,-1.3330433,0.6374851,-2.640655,-1.7698097,-3.7704897,-1.494094,-1.2416394,-0.1407261,0.9500199,4.752716,6.5763865,5.311719,-3.700762,-4.7818694,-1.8679963,-1.5881166,-3.6608617,rock
-204.6047,106.97547,-10.207929,45.585976,3.0347538,24.002531,-7.5044093,20.065853,-5.168004,8.738427,-10.105714,4.3647547,-6.9585667,4.7029552,-8.221911,-0.8157996,-9.628988,-7.3858194,-9.435307,-3.1338713,-2.4071858,-1.528062,-3.4622478,-2.616023,0.19643736,-0.34335226,0.97568995,0.37504724,2.0540516,-0.6073456,2.0950966,2.3670137,3.9962313,-0.3949842,-0.12799616,-3.0927792,-0.9700887,0.88782775,0.85157686,0.9169991,rock
-211.21675,95.75193,40.583527,68.280975,5.304847,30.969952,-5.2771754,22.821358,-1.623268,17.491806,-11.495021,8.730979,-10.45692,5.7192817,-7.8945274,3.7230732,-6.6363826,-1.2775112,2.7818987,6.266782,1.1412699,6.5033154,5.3962784,0.6819092,0.8362736,1.3975024,-1.4121777,-1.4229716,4.34356,2.1174624,3.9068806,3.7104259,-1.261473,-1.6984342,-3.9728413,-1.9588356,2.4110143,0.75732976,2.4346952,1.3823508,rock
-256.37222,103.12504,-8.427773,48.58596,-4.1882463,17.339882,-6.681784,17.037977,-4.6122556,5.318705,-10.017794,8.225862,-6.207776,3.4253097,-3.6573417,1.7009529,-5.408959,-3.248392,-3.8748894,-1.0370971,-4.3399463,-1.805459,-1.1353582,-4.5598974,-3.2103264,-2.8003669,-0.7442047,-3.203196,0.95971453,-1.8776377,-2.9215252,-3.3883963,-0.3268793,0.70599705,3.537855,3.2231483,4.4858155,0.41984895,-0.56184536,-1.395813,rock
-174.93277,90.93342,-18.715298,41.614548,-8.878751,9.084968,-12.457276,13.13021,-9.691081,4.335098,-13.485934,6.740899,-10.384654,7.1451287,-5.790337,0.795939,-8.140871,-5.7169795,-3.3500679,-0.41356614,2.4261675,0.39784172,3.2447636,0.70828694,4.588695,2.25708,1.4709959,-1.2127588,5.4849515,-1.6638159,3.372627,2.0388317,1.6684004,0.32792693,-1.1806322,-0.904671,0.0909383,-1.3083165,-3.6468198,-5.2287526,rock
-15.672692,100.08496,-37.597607,45.951027,-20.771992,25.640266,-18.628998,26.507004,-20.164482,21.119764,-13.650189,10.966076,-15.529788,3.6817815,-7.7056265,3.9328868,-8.118255,6.9473047,-2.0590782,3.8998318,-4.588856,0.5526049,-5.369223,2.1550744,-2.8786552,-3.7821503,-1.7852222,-0.9366864,-3.4593687,-1.2938942,-1.9005504,-1.791445,-1.1177278,-2.4940171,-0.6100415,-2.7317278,-0.1987238,-2.0735922,-1.1708615,-3.7805107,rock
-41.4065,105.41008,-43.93526,54.118137,-18.419096,23.529263,-17.622051,20.664349,-18.46505,17.480465,-15.180026,11.313596,-14.159313,2.8339906,-9.473336,3.3448844,-8.205554,3.7005932,-3.680544,-0.15843834,-5.6423507,-0.40778252,-0.9757451,-0.25606206,-1.2630824,-4.5616765,-2.321107,-3.8988256,-3.9810443,-1.2118119,2.1090207,-1.6575434,-2.869924,-3.6131544,0.6385595,-1.666066,-1.166433,-2.6231167,-2.4071312,-4.888228,rock
-67.59407,109.12802,-32.71142,45.652374,-11.680289,27.491205,-16.32995,22.081251,-15.446938,19.393972,-11.610448,11.576828,-10.516491,4.444856,-7.0086026,5.033096,-6.7556458,3.815808,-2.6504467,-0.066629834,-3.4114327,-0.50515455,-3.5469253,-3.0991018,-2.0005121,-3.5416477,-1.111003,-2.1755013,-1.5066081,-1.1208054,0.23265459,-1.7009206,-0.4697033,-1.8258486,0.13252443,-2.9776099,-1.1689601,-2.167816,-1.1079885,-3.6030731,rock
-84.1865,102.343544,-41.35082,47.032593,-16.94698,26.23382,-18.950123,18.797081,-21.695303,11.054098,-19.2392,5.2341566,-16.756317,1.0997113,-9.67043,1.0988566,-7.537694,3.24615,-4.7154517,-0.3217646,-5.591253,-3.0302875,-3.8527718,-1.4979999,-4.8705883,-6.2803535,-1.3836223,-0.63548225,-4.06545,-2.3550344,-0.5802405,-2.348676,-1.0281844,-0.62882054,0.99961746,-1.7511644,0.853884,-2.9429371,-1.7754971,-2.9567254,rock
-56.960926,115.221,-30.44724,37.199028,-21.998432,21.875805,-19.772882,15.003683,-24.094864,17.788218,-17.29499,6.7472944,-10.742702,0.8205283,-10.17275,3.6925101,-8.560947,-0.9104865,-2.5309525,-1.9617608,-3.7138476,0.54724336,-1.4230435,-2.5044522,-1.0685675,-3.3328726,-2.653553,-2.7293868,-0.70482725,-2.0456448,-0.14838682,-3.7274952,-1.6736958,-4.014727,0.15961519,-2.821232,-1.4078223,-3.0659792,-1.9586147,-3.9200647,rock
-55.33593,114.42699,-34.03885,37.9975,-22.330324,18.537243,-18.159187,13.812107,-27.804724,18.16542,-14.628683,6.551334,-8.264944,-2.2530942,-11.602567,2.495975,-10.939675,0.7103248,-0.6814992,-0.06265705,0.0952844,3.65487,-1.7962425,-2.7562327,-0.2929332,-2.8000793,-2.4332802,-4.204812,-4.260203,-6.1360784,-1.7093036,-2.8921745,0.5725593,-2.6516745,-0.2614859,-2.1424596,1.4250202,-0.7412083,0.34109637,-0.7127559,rock
-34.634476,106.50068,-41.059685,33.66809,-27.229925,21.403963,-21.319082,14.005236,-27.781681,16.053364,-18.818726,5.6487145,-14.2938385,0.81312186,-10.533708,4.4449964,-7.468843,2.0704763,-2.8995843,-0.3577206,-3.6522398,4.384955,2.0434666,0.14239387,-1.9325534,-5.4058766,-4.6741347,-3.4704177,1.0142275,0.31413302,-0.38670677,-4.584242,-1.4757637,-2.209376,0.8131005,-3.5669663,0.084352404,-0.305971,-0.39522102,-5.7607036,rock
-88.36004,105.4332,-24.50932,41.850685,-22.360502,23.72653,-19.787085,15.147273,-27.103638,13.853663,-15.209694,8.935021,-12.798515,-1.1130918,-10.047855,1.7791519,-7.34602,7.0953918,0.587253,2.5052907,-2.1619833,0.20492245,-4.342688,0.6009293,-2.6827595,-6.1168914,-2.7718258,-2.8641233,-1.1064457,0.6500195,-0.9126298,-5.3333015,-2.747197,-3.0573063,2.5130498,-1.8759917,-1.5868187,-4.4718785,-2.656735,-3.9421945,rock
-52.480682,99.70796,-47.386406,47.017593,-21.017344,22.883759,-18.278618,13.886501,-23.446274,13.512141,-18.663303,5.705186,-12.890456,1.1912118,-12.40836,0.38663414,-9.139816,1.5921024,-4.1251187,0.30876583,-2.032167,0.064489685,-3.2023795,0.90701413,2.0388672,-2.8082306,-2.3870862,-3.788265,-1.2210802,-1.152858,0.7401916,-3.573542,-3.5824437,-2.8346877,2.455978,-0.96235305,-1.6846708,-3.5534303,0.4732496,-0.42979807,rock
-47.04379,95.77823,-43.917877,52.071087,-22.550802,20.861921,-18.675611,19.246445,-21.253605,21.88196,-19.212608,9.452245,-12.584075,3.8894029,-8.495849,6.2689815,-9.12195,2.6897986,-2.4425328,-1.879325,-5.082229,2.5819328,-3.0976665,-1.442157,-1.965886,-5.681746,-2.0131605,-0.70587033,-1.2179295,-0.5134706,-0.141264,-3.2217166,-0.30707136,-1.7353202,0.38832825,-4.019563,-1.4854376,-2.5698955,-0.5691511,-4.0382876,rock
-58.981987,106.57721,-31.803864,47.910946,-17.425423,27.75524,-14.010047,22.419035,-20.549541,19.562534,-14.581268,10.176433,-10.946365,4.5243416,-9.725236,4.615562,-10.112679,1.4581624,-3.0046,-0.62048066,-5.912977,0.34243575,-2.5887043,1.6606374,3.2591207,-0.29857656,-0.7638711,-1.6716386,-1.4381078,-1.8201218,-0.6149478,-3.6142163,-3.606933,-3.1106555,0.6580949,-1.5960401,0.53015846,-1.2956785,0.016686814,-0.5622691,rock
-123.34534,74.88168,-17.058035,31.609985,2.5446815,17.32831,-3.8152325,9.7234535,-7.237524,11.2586565,0.38198876,3.4685218,1.663686,-3.1594357,-1.0820168,0.31572536,-5.9876003,-0.31926423,-2.3376036,-4.321616,-0.13686892,2.0907748,-6.284138,0.6495446,-4.4800506,-4.777828,-4.0794787,-1.1052153,-2.1849217,1.3117033,1.9755278,-4.0975647,-3.3831084,-0.7248744,0.29349375,1.711253,-0.8618837,0.6796056,-2.2045586,-1.1361071,rock
-92.63433,101.83766,-33.491867,48.725113,12.398136,20.81383,8.697565,9.275422,2.7734897,5.233724,-9.328545,-3.4863632,-4.3603806,-4.656358,-3.9698186,-3.1298952,-7.001191,-0.39545795,-1.1422416,-6.003614,-4.230972,-0.9589438,-2.6369042,-2.8860624,-3.926684,-1.3847954,-1.9042145,-4.719712,-2.4639983,-0.03459145,0.6450137,-0.7156754,-3.7346551,-2.5170794,-0.5646293,-0.15064943,-1.6961962,-1.7429556,-0.8590895,1.8839159,rock
-42.399296,85.04793,-7.3838058,40.714485,-1.0092217,18.923359,-3.5411758,5.871917,-5.0200562,4.245414,-3.1746843,-0.5802536,-0.5299238,2.3431058,-0.3666727,-4.1084723,-3.8572705,-3.9110954,-5.780759,-4.3296633,-2.6774194,-4.4913144,-3.4902008,-4.392264,-2.4929216,0.6730035,-0.6203083,-1.9539037,-3.0859103,-5.978143,-3.447256,-6.476392,-4.783732,-1.4976968,-2.0605533,-1.1703808,-2.4301765,-0.37920156,-0.3290523,-2.117078,rock
-131.42769,67.74452,32.89004,34.585876,-3.2927597,21.882212,-5.809261,10.232336,-7.0489717,2.2989485,-4.3683047,-3.317443,-6.280927,-0.22606152,-1.96103,-1.9077443,-0.88531506,0.94890165,-1.5479157,-1.1732566,-2.0623088,-5.807284,-6.239171,-4.6251254,-3.4890785,-2.7620957,-3.3966808,0.14847746,0.5233099,-1.0862973,-1.0809898,-2.20756,-5.248069,-3.7300715,-4.0348377,-4.099154,-4.3956823,-4.623158,-1.2544591,0.5695771,rock
-89.08187,81.389336,-12.564247,22.778366,-7.066863,-0.4951876,2.7513535,-3.4457023,-7.7104874,-0.84374905,-4.8830285,-2.6869316,-5.2926173,-4.5957756,-2.9711185,-2.2105966,-3.5639026,-1.0050805,-0.49868187,-0.9740357,-2.325296,-2.6645885,-1.9520941,-2.78112,-2.7531319,-2.2992356,-2.6665678,-1.1865312,1.1746805,-1.5205575,-3.4814725,-2.2701576,0.5313697,1.829799,3.7999775,2.0459404,-0.7181469,-2.787994,-2.8802102,-1.8124113,rock
-26.406563,85.88428,-17.211609,35.311554,9.982888,10.665746,1.3990856,4.5759234,-0.12147762,2.0990708,0.32295203,5.3930078,-1.0125064,0.3731832,-1.6099937,-2.4630902,-5.957567,-1.5919791,-6.750192,-1.3472621,-2.040672,-0.39552832,-3.0952477,1.0783645,-5.312222,-2.0674753,-1.2147044,0.92677516,-3.8059018,-1.3755196,-2.0350733,0.23594421,0.26692286,-0.9693417,-2.1215847,-0.47940162,-3.228433,-2.375244,-0.9299646,2.7539136,rock
-119.03785,128.89801,-17.83216,29.174347,2.7172751,7.998563,-7.062791,3.8721452,-1.5170448,-3.9864912,-7.0405617,-2.8676348,-4.180409,-1.8484714,-2.9512167,-2.2554915,-0.5738734,-0.09969944,-2.7955196,-2.6253781,-3.5172043,-4.472162,-3.8496733,-4.200218,-2.5548525,-0.9426942,-1.7168987,-0.013194545,-1.046802,-4.560426,-2.6232524,0.8969585,-0.20549135,-2.0603857,-4.1027536,-3.7947118,-1.3468211,-0.8795016,-1.9675355,-1.2151268,rock
-28.048374,65.66149,-7.321227,33.75632,11.126422,14.604361,2.0925806,10.009483,-0.22511584,10.134864,-2.8547633,3.0963168,-1.6673214,-0.11128818,-1.6675023,1.8607963,-3.9520955,-1.6541672,-6.4595456,-3.963088,-4.1650076,-5.2668147,-8.492767,-5.1813807,-4.9559155,-2.6505003,-2.378447,-1.1315069,-4.23459,-6.312128,-1.5562428,3.4096444,-1.9330472,-1.0755605,-3.087684,-3.4946947,-4.4765997,-1.650185,0.3881947,4.45899,rock
-124.00335,109.49398,5.8743453,32.895947,10.985755,11.695206,12.678273,12.968339,1.6449658,4.500419,9.672361,3.0521114,3.5316381,0.7392442,1.7675536,-0.68347025,-0.036755636,-1.0077116,-5.5558486,-0.84583056,1.627398,0.33553538,-0.5254624,1.9760697,0.8961185,-0.31635118,1.7290628,1.4885756,0.78097725,1.8575302,0.5586633,-2.2332697,-4.0537624,-3.3222098,-0.7384404,-0.7504553,-3.9056594,-5.326764,-3.4807978,0.5688223,rock
-0.42657727,72.35004,-13.061864,23.915255,10.229573,10.317129,-5.016699,14.344585,-0.6939212,9.888121,0.72519857,5.222892,-4.0965514,0.2997279,-0.30989185,-1.2404758,-6.1593857,1.0186313,-3.3828042,1.3313693,-0.22517829,2.049191,-2.2475305,-0.53979915,-6.2743416,-2.8625698,-1.3979946,-1.4398038,-6.4533134,-3.5322468,0.18288249,1.6630613,-2.557821,-1.8952587,-2.0441642,-0.77658606,-2.0765052,-3.428331,-2.3407257,2.8072677,rock
-71.13559,79.458374,-20.803537,30.648138,5.5313945,3.7041204,4.7037277,7.2695193,-5.486207,2.504747,0.8459367,-0.5797619,-1.8930234,-4.7903395,-3.0437052,-3.866341,-6.895356,-3.7750762,-4.7960124,-4.795754,-1.3656203,-1.6001173,-6.164154,-6.294579,-4.4587607,-3.8937345,-0.85333097,1.1731337,-1.5286345,-3.5254846,-2.9923177,-4.7032876,-2.0054145,-2.391751,-2.705324,-1.3644828,-1.1559285,-0.2967799,-2.1494684,-3.1066494,rock
-15.92807,67.15309,-20.1219,15.576831,4.8012633,10.825858,5.9594,11.79642,-0.3968153,5.6550355,0.11372385,1.0979242,-1.7415591,5.704884,-0.5941915,1.7240587,-1.5776424,1.5810983,0.4128151,2.9387238,-4.6641593,-3.1862786,-7.382956,0.040370777,-4.252435,-1.2919282,-0.93398696,0.757191,-0.72669667,1.0773659,-0.07821804,-2.201502,-3.4018433,-1.6231163,-1.265526,0.36102366,0.57787514,1.6847793,-2.2675922,0.47828764,rock
